bin	sub	contig	type	start	end	strand	prot	prot_abrv	prot_name	prot_db
OWC_0729	MazEF	OWC_0729_scaffold_605	cds	1076	1399	-	JNFPGJ_12140		mRNA interferase	SO:0001217, UniRef:UniRef50_A0A1V5MZ09
OWC_0729	MazEF	OWC_0729_scaffold_605	cds	1402	1635	-	JNFPGJ_12145		SpoVT-AbrB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1V6B6B8
OWC_0730	dGTPase	OWC_0730_k121_8058734	cds	21453	22901	-	ILJCAG_03005		hypothetical protein	PFAM:PF13286.10
OWC_0730	CAS_Class1-Subtype-I-B	OWC_0730_k121_16519522	cds	2017	2280	-	ILJCAG_05235		CRISPR-associated endoribonuclease Cas2	SO:0001217, UniRef:UniRef50_A0A0S2I4A3
OWC_0730	CAS_Class1-Subtype-I-B	OWC_0730_k121_16519522	cds	2301	3305	-	ILJCAG_05240		CRISPR-associated endonuclease Cas1	SO:0001217, UniRef:UniRef50_A0A961IBV9
OWC_0730	CAS_Class1-Subtype-I-B	OWC_0730_k121_16519522	cds	3579	4049	-	ILJCAG_05245		CRISPR-associated exonuclease Cas4	SO:0001217, UniRef:UniRef50_G8UKC3
OWC_0730	CAS_Class1-Subtype-I-B	OWC_0730_k121_16519522	cds	5107	6159	-	ILJCAG_05255		CRISPR-associated protein Cas7	SO:0001217, UniRef:UniRef50_T1DS03
OWC_0730	CAS_Class1-Subtype-I-B	OWC_0730_k121_16519522	cds	6172	7485	-	ILJCAG_05260		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0A2EBY2
OWC_0730	CAS_Class1-Subtype-I-B	OWC_0730_k121_16519522	cds	7498	9639	-	ILJCAG_05265		CRISPR-associated endonuclease/helicase Cas3	SO:0001217, UniRef:UniRef50_A0A846MQN8
OWC_0730	CAS_Class1-Subtype-I-B	OWC_0730_k121_16519522	cds	10316	10972	-	ILJCAG_05270		hypothetical protein	PFAM:PF01881.20
OWC_0730	Septu	OWC_0730_k121_25717026	cds	549	1175	-	ILJCAG_07890		hypothetical protein	
OWC_0730	Septu	OWC_0730_k121_25717026	cds	1153	2439	-	ILJCAG_07895		ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A1C7GXM5
OWC_0731	SoFic	OWC_0731_scaffold_963	cds	4711	5790	-	PKGOLN_04270		Addiction module protein	SO:0001217, UniRef:UniRef50_A0A1G1BJK0
OWC_0732	Shedu	OWC_0732_scaffold_26265	cds	3688	4644	-	BMLKKO_04820		hypothetical protein	PFAM:PF14082.10, PFAM:PF21407.1
OWC_0739	RloC	OWC_0739_k121_1347977	cds	3238	5697	+	GGGFAJ_20540		hypothetical protein	PFAM:PF13166.10
OWC_0748	AbiE	OWC_0748_k121_20093747	cds	1786	2709	-	FFCMAP_12475		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_A0A3C1Z409
OWC_0748	AbiE	OWC_0748_k121_20093747	cds	2706	3530	-	FFCMAP_12480		Transcriptional regulator AbiEi antitoxin N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2V9QY39
OWC_0750	CBASS_I	OWC_0750_scaffold22354	cds	1802	2737	-	CGDAHB_13605		CD-NTase-associated protein 12	SO:0001217, UniRef:UniRef50_P0DUD9
OWC_0750	CBASS_I	OWC_0750_scaffold22354	cds	2737	3768	-	CGDAHB_13610		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00047DC9C8
OWC_0750	Shedu	OWC_0750_scaffold48624	cds	2211	3197	-	CGDAHB_15435	sduA	Shedu protein SduA C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_S3TSF8
OWC_0761	PD-Lambda-5	OWC_0761_k121_122931	cds	40854	42353	+	PEFEBO_04965		ParB/Sulfiredoxin domain-containing protein	SO:0001217, UniRef:UniRef50_A0A958SRK1
OWC_0761	PD-Lambda-5	OWC_0761_k121_122931	cds	42368	43246	+	PEFEBO_04970		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_N1VQD8
OWC_0761	CAS_Class2-Subtype-VI-B	OWC_0761_k121_810668	cds	6307	9720	+	PEFEBO_07595		hypothetical protein	
OWC_0761	CBASS_II	OWC_0761_k121_312518	cds	1483	2403	+	PEFEBO_08650		Nucleotidyltransferase	SO:0001217, UniRef:UniRef50_I9G1Z7
OWC_0761	CBASS_II	OWC_0761_k121_312518	cds	2391	2984	+	PEFEBO_08655		hypothetical protein	
OWC_0761	CBASS_II	OWC_0761_k121_312518	cds	2981	3577	+	PEFEBO_08660		hypothetical protein	PFAM:PF18186.5
OWC_0761	Retron_III	OWC_0761_k121_312518	cds	4089	4946	+	PEFEBO_08670		hypothetical protein	
OWC_0761	Retron_III	OWC_0761_k121_312518	cds	4930	5253	+	PEFEBO_08675		hypothetical protein	
OWC_0761	Retron_III	OWC_0761_k121_312518	cds	5430	6458	+	PEFEBO_08680		RNA-directed DNA polymerase	SO:0001217, UniRef:UniRef50_A0A839SE15
OWC_0761	AbiL	OWC_0761_k121_30088	cds	73616	74323	-	PEFEBO_11970	rloB	RloB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A355IXP5
OWC_0761	AbiL	OWC_0761_k121_30088	cds	74332	75666	-	PEFEBO_11975		ATPase AAA-type core domain-containing protein	SO:0001217, UniRef:UniRef50_A0A355IVP9
OWC_0762	RM_Type_II	OWC_0762_k121_366226	cds	1076	2311	+	GLHPAD_00855		DNA (cytosine-5-)-methyltransferase	SO:0001217, UniRef:UniRef50_A0A8B4TX90
OWC_0762	RM_Type_II	OWC_0762_k121_366226	cds	2250	3302	+	GLHPAD_00860		Type II restriction enzyme NmeDI	SO:0001217, UniRef:UniRef50_Q9RLM3
OWC_0762	RM_Type_III	OWC_0762_k121_90856	cds	739	3351	-	GLHPAD_09140		Helicase/UvrB N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A388Q1J3
OWC_0762	RM_Type_III	OWC_0762_k121_90856	cds	4143	5498	-	GLHPAD_09150		DNA methylase N-4/N-6 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A137RMA6
OWC_0765	Lamassu-Protease	OWC_0765_k121_13550282	cds	6016	8223	-	FCMFEC_04660		Chromosome segregation protein SMC	SO:0001217, UniRef:UniRef50_A0A924L561
OWC_0765	Lamassu-Protease	OWC_0765_k121_41437322	cds	322	1818	-	FCMFEC_04675		PDZ domain-containing protein	SO:0001217, UniRef:UniRef50_A0A431MUW8
OWC_0767	GasderMIN	OWC_0767_k121_64499495	cds	6028	6876	+	BLLPIM_03505		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A163CKH4
OWC_0767	SanaTA	OWC_0767_k121_33707955	cds	1826	2416	+	BLLPIM_06305		Transcriptional regulator, AbiEi antitoxin, Type IV TA system	SO:0001217, UniRef:UniRef50_F0P1C5
OWC_0767	SanaTA	OWC_0767_k121_33707955	cds	2417	3451	+	BLLPIM_06310		Nucleotidyltransferase	SO:0001217, UniRef:UniRef50_A0A267T1P8
OWC_0768	DRT_2	OWC_0768_k121_12115467	cds	268889	270307	-	MLPNAC_10940		hypothetical protein	PFAM:PF00078.31
OWC_0768	RM_Type_IIG	OWC_0768_k121_12115467	cds	270629	274435	-	MLPNAC_10945		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A8I2G6P8
OWC_0768	RM_Type_I	OWC_0768_k121_14700521	cds	48430	50238	+	MLPNAC_13160		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_F7RX44
OWC_0768	RM_Type_I	OWC_0768_k121_14700521	cds	50912	52216	+	MLPNAC_13170		hypothetical protein	PFAM:PF01420.23
OWC_0768	RM_Type_I	OWC_0768_k121_14700521	cds	53203	56073	+	MLPNAC_13180		Type I restriction enzyme endonuclease subunit	SO:0001217, UniRef:UniRef50_A0A5C2HJT5
OWC_0768	pAgo_LongB	OWC_0768_k121_25283783	cds	15763	17673	+	MLPNAC_17325		Protein argonaute	SO:0001217, UniRef:UniRef50_A0A385BSB6
OWC_0768	pAgo_LongB	OWC_0768_k121_25283783	cds	17684	18736	+	MLPNAC_17330		SIR2-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A385BSX2
OWC_0768	Pycsar	OWC_0768_k121_25607426	cds	101112	102389	+	MLPNAC_17795		Guanylate cyclase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3D3I686
OWC_0768	Pycsar	OWC_0768_k121_25607426	cds	102397	103611	-	MLPNAC_17800		putative metal-dependent phosphohydrolase, HD superfamily	SO:0001217, UniRef:UniRef50_A0A1W2GCW5
OWC_0768	NLR_like_bNACHT01	OWC_0768_k121_31339019	cds	270554	272521	-	MLPNAC_20240		NACHT domain-containing protein	SO:0001217, UniRef:UniRef50_UPI001EDA26BD
OWC_0769	MazEF	OWC_0769_k121_8798313	cds	1378	1620	+	NJKBKN_08785		SpoVT-AbrB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1V6B6B8
OWC_0769	MazEF	OWC_0769_k121_8798313	cds	1614	1937	+	NJKBKN_08790		hypothetical protein	PFAM:PF02452.21
OWC_0769	AbiE	OWC_0769_k121_20239174	cds	1421	2188	+	NJKBKN_13055		Transcriptional regulator AbiEi antitoxin N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_K9SQ68
OWC_0769	AbiE	OWC_0769_k121_20239174	cds	2185	3117	+	NJKBKN_13060		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_G2KRL3
OWC_0770	RM_Type_IV	OWC_0770_k121_411901	cds	5537	6811	-	AMNOHI_00460		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A1B8ZST4
OWC_0770	RM_Type_I	OWC_0770_k121_1339040	cds	30491	31633	-	AMNOHI_00990		Type I restriction modification DNA specificity domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F3Q2H6
OWC_0770	RM_Type_I	OWC_0770_k121_1339040	cds	31630	33207	-	AMNOHI_00995		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A6S6TG56
OWC_0770	RM_Type_I	OWC_0770_k121_1339040	cds	33214	35604	-	AMNOHI_01000		Type-1 restriction enzyme R protein	SO:0001217, UniRef:UniRef50_A0A1V5YQA6
OWC_0770	CapRel	OWC_0770_k121_1339040	cds	53719	55032	+	AMNOHI_01115		hypothetical protein	
OWC_0770	RM_Type_IIG	OWC_0770_k121_5870899	cds	10817	12733	-	AMNOHI_03475		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A2E4PAX4
OWC_0770	RM_Type_II	OWC_0770_k121_9067362	cds	5722	7020	+	AMNOHI_04810		Cytosine-specific methyltransferase	SO:0001217, UniRef:UniRef50_A0A1G1NLI8
OWC_0770	RM_Type_II	OWC_0770_k121_9067362	cds	6992	8377	+	AMNOHI_04815		DNA mismatch repair MutH/Type II restriction enzyme Sau3AI domain-containing protein	SO:0001217, UniRef:UniRef50_X0R8J6
OWC_0770	SoFic	OWC_0770_k121_10664608	cds	21420	22559	+	AMNOHI_05715		Protein adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A2S6HA62
OWC_0770	DRT6	OWC_0770_k121_11136361	cds	39	1430	+	AMNOHI_06080		Reverse transcriptase (RNA-dependent DNA polymerase)	SO:0001217, UniRef:UniRef50_A0A2N3TB42
OWC_0770	RM_Type_II	OWC_0770_k121_13221081	cds	1587	2942	+	AMNOHI_06940		Cytosine-specific methyltransferase	SO:0001217, UniRef:UniRef50_A0A977Q0I9
OWC_0770	RM_Type_II	OWC_0770_k121_13221081	cds	2909	3598	-	AMNOHI_06945		Type-2 restriction enzyme NlaIV	SO:0001217, UniRef:UniRef50_V5C499
OWC_0770	RM_Type_II	OWC_0770_k121_14946341	cds	2940	3863	-	AMNOHI_07830		Type II methyltransferase M-EcoRV	SO:0001217, UniRef:UniRef50_P04393
OWC_0770	RM_Type_II	OWC_0770_k121_14946341	cds	3860	4825	-	AMNOHI_07835		Type-2 restriction enzyme EcoRV	SO:0001217, UniRef:UniRef50_A0A949VMB1
OWC_0770	RM_Type_IIG	OWC_0770_k121_18035752	cds	107	2614	+	AMNOHI_09330		hypothetical protein	PFAM:PF07669.15, PFAM:PF12950.11, PFAM:PF20473.2
OWC_0770	Septu	OWC_0770_k121_33075562	cds	14755	16050	+	AMNOHI_15300		Putative ATP-binding protein involved in virulence	SO:0001217, UniRef:UniRef50_A0A345UHS5
OWC_0770	Septu	OWC_0770_k121_33075562	cds	16058	16801	+	AMNOHI_15305		TIGR02646 family protein	SO:0001217, UniRef:UniRef50_A0A345UHS6
OWC_0771	RM_Type_II	OWC_0771_scaffold_886	cds	12829	15219	-	ANAOKH_00690		Histidine kinase	SO:0001217, UniRef:UniRef50_A0A979GQH5
OWC_0771	RM_Type_II	OWC_0771_scaffold_886	cds	15227	16462	-	ANAOKH_00695		Cytosine-specific methyltransferase	SO:0001217, UniRef:UniRef50_A0A9E5Y8E1
OWC_0771	Gabija	OWC_0771_scaffold_26644	cds	1791	3596	+	ANAOKH_09750		ATP-dependent OLD family endonuclease	SO:0001217, UniRef:UniRef50_A0A0A7KCW0
OWC_0771	Gabija	OWC_0771_scaffold_26644	cds	3580	5616	+	ANAOKH_09755		UvrD-like helicase ATP-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A7KER3
OWC_0771	SoFic	OWC_0771_scaffold_18617	cds	3799	4923	-	ANAOKH_18885		Fido domain-containing protein	SO:0001217, UniRef:UniRef50_R7ZM43
OWC_0773	Gabija	OWC_0773_scaffold_1638	cds	154	1539	+	CFMEID_01970		hypothetical protein	PFAM:PF13175.10, PFAM:PF13304.10, PFAM:PF13476.10
OWC_0773	Gabija	OWC_0773_scaffold_1638	cds	1932	3773	+	CFMEID_01980		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_A0A6J4GV88
OWC_0773	AbiD	OWC_0773_scaffold_3330	cds	942	1736	-	CFMEID_04140		Abi family protein	SO:0001217, UniRef:UniRef50_L1Q330, UniRef:UniRef90_A0A9E0F2P5
OWC_0773	AbiH	OWC_0773_scaffold_18555	cds	37	705	+	CFMEID_10015		hypothetical protein	
OWC_0776	RM_Type_IIG	OWC_0776_k121_10722323	cds	9322	12306	-	PDEDHN_04890		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_K8WNE6, UniRef:UniRef90_A0A4R3W1F0
OWC_0776	RM_Type_III	OWC_0776_k121_11205628	cds	2005	3693	+	PDEDHN_05140		Type III restriction-modification system methylation subunit	SO:0001217, UniRef:UniRef50_A0A150MCF7
OWC_0776	RM_Type_III	OWC_0776_k121_11205628	cds	4477	6990	+	PDEDHN_05155		DEAD/DEAH box helicase family protein	EC:3.1.21.5, KEGG:K01156, SO:0001217, UniRef:UniRef50_A5D5T1, UniRef:UniRef90_A0A977L891
OWC_0776	RM_Type_IIG	OWC_0776_k121_11871676	cds	5259	7958	+	PDEDHN_05460		Class I SAM-dependent DNA methyltransferase	SO:0001217, UniRef:UniRef50_A0A507ZMM7
OWC_0776	pAgo_S1B	OWC_0776_k121_12590291	cds	3000	4733	+	PDEDHN_05665		SIR2-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0P0NEF1
OWC_0776	pAgo_S1B	OWC_0776_k121_12590291	cds	4733	6133	+	PDEDHN_05670		Nuclease PIN	SO:0001217, UniRef:UniRef50_A0A0P0NFD7, UniRef:UniRef90_A0A0P0NFD7
OWC_0776	AbiP2	OWC_0776_k121_13276641	cds	420	1937	+	PDEDHN_06010		Reverse transcriptase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J1E3N3
OWC_0776	CBASS_II	OWC_0776_k121_16644994	cds	355	1302	+	PDEDHN_07690		Nucleotidyltransferase	SO:0001217, UniRef:UniRef50_A0A3D4BII6
OWC_0776	CBASS_II	OWC_0776_k121_16644994	cds	1302	1952	+	PDEDHN_07695		SEC-C motif-containing protein	SO:0001217, UniRef:UniRef50_A0A4V3D0L4
OWC_0776	CBASS_II	OWC_0776_k121_16644994	cds	1952	2890	+	PDEDHN_07700		CD-NTase-associated protein 12	SO:0001217, UniRef:UniRef50_W6UH67
OWC_0776	RM_Type_II	OWC_0776_k121_18948839	cds	607	1542	+	PDEDHN_08495	accI	AccI family restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A1V6DV36, UniRef:UniRef90_A0A939K676
OWC_0776	RM_Type_II	OWC_0776_k121_18948839	cds	1549	3042	+	PDEDHN_08500		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A3A4VW86, UniRef:UniRef90_A0A1B7WL64
OWC_0776	RM_Type_IIG	OWC_0776_k121_25894527	cds	1264	3708	+	PDEDHN_10590		N-6 DNA methylase	EC:2.1.1.72, KEGG:K03427, SO:0001217, UniRef:UniRef50_A0A0B7GXJ3, UniRef:UniRef90_UPI0009E47F6B
OWC_0776	RM_Type_II	OWC_0776_k121_26405120	cds	182	1066	-	PDEDHN_10745		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A3B8Y992
OWC_0776	RM_Type_II	OWC_0776_k121_26405120	cds	1072	2214	-	PDEDHN_10750		Restriction endonuclease	SO:0001217, UniRef:UniRef50_K9SWH0, UniRef:UniRef90_A0A926WMN8
OWC_0776	RM_Type_IIG	OWC_0776_k121_32084834	cds	6377	10138	+	PDEDHN_12420		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A952MEI1
OWC_0778	SoFic	OWC_0778_scaffold_21429	cds	1588	2511	-	JFOCEC_14395		Addiction module protein	SO:0001217, UniRef:UniRef50_A0A1G1BJK0
OWC_0779	AbiE	OWC_0779_scaffold_18042	cds	2520	3338	+	HPBANP_02700		Transcriptional regulator AbiEi antitoxin N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_K9SQ68
OWC_0779	AbiE	OWC_0779_scaffold_18042	cds	3335	4258	+	HPBANP_02705		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_G2KRL3
OWC_0782	RM_Type_III	OWC_0782_k121_2556298	cds	7282	9180	+	ELPFCI_03485		Type III DNA methylase	SO:0001217, UniRef:UniRef50_A0A1C9ZT86
OWC_0782	SoFic	OWC_0782_k121_2556298	cds	9189	10286	+	ELPFCI_03490		Fic family protein	SO:0001217, UniRef:UniRef50_A0A509LHQ6
OWC_0782	RM_Type_III	OWC_0782_k121_2556298	cds	10462	13152	+	ELPFCI_03495		Restriction endonuclease	SO:0001217, UniRef:UniRef50_I3YGN4
OWC_0782	Gabija	OWC_0782_k121_4312328	cds	9589	11694	+	ELPFCI_05455		Putative ATP-dependent endonuclease of OLD family	SO:0001217, UniRef:UniRef50_A0A2V4UZI3
OWC_0782	Gabija	OWC_0782_k121_4312328	cds	11691	13469	+	ELPFCI_05460		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_A0A559RAQ9
OWC_0782	RM_Type_IIG	OWC_0782_k121_6974549	cds	51669	54764	+	ELPFCI_08820		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A3N5FED0
OWC_0783	CBASS_I	OWC_0783_k121_2556558	cds	4561	5079	+	PJLKGK_02120		hypothetical protein	SO:0001217, UniRef:UniRef50_B3EIY1
OWC_0783	CBASS_I	OWC_0783_k121_2556558	cds	5066	6391	+	PJLKGK_02125		Adenylyl/Guanylyl and SMODS C-terminal sensor domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0N7KXN2
OWC_0783	CAS_Class1-Subtype-III-A	OWC_0783_k121_8715508	cds	2114	2914	+	PJLKGK_05325		CRISPR-associated endoribonuclease	SO:0001217, UniRef:UniRef50_A0A2H0FPL6
OWC_0783	CAS_Class1-Subtype-III-A	OWC_0783_k121_8715508	cds	3020	5548	+	PJLKGK_05330		hypothetical protein	PFAM:PF18211.5
OWC_0783	CAS_Class1-Subtype-III-A	OWC_0783_k121_8715508	cds	5550	5987	+	PJLKGK_05335		CRISPR system Cms protein Csm2	SO:0001217, UniRef:UniRef50_D0MJ64
OWC_0783	CAS_Class1-Subtype-III-A	OWC_0783_k121_8715508	cds	5984	6811	+	PJLKGK_05340		CRISPR system Cms endoribonuclease Csm3	SO:0001217, UniRef:UniRef50_A0A7Y8H611
OWC_0783	CAS_Class1-Subtype-III-A	OWC_0783_k121_8715508	cds	6801	7796	+	PJLKGK_05345		hypothetical protein	PFAM:PF17953.5
OWC_0783	CAS_Class1-Subtype-III-A	OWC_0783_k121_8715508	cds	7793	9133	+	PJLKGK_05350		hypothetical protein	
OWC_0783	CAS_Class1-Subtype-III-A	OWC_0783_k121_8715508	cds	10423	12684	+	PJLKGK_05365		CRISPR-associated endonuclease Cas1	SO:0001217, UniRef:UniRef50_A0A2M7I4N7
OWC_0783	RM_Type_II	OWC_0783_k121_15990060	cds	795	1544	-	PJLKGK_07235		Type II restriction endonuclease EcoO109IR domain-containing protein	SO:0001217, UniRef:UniRef50_U5NAU6
OWC_0783	RM_Type_II	OWC_0783_k121_15990060	cds	1504	2379	-	PJLKGK_07240		hypothetical protein	
OWC_0783	RM_Type_II	OWC_0783_k121_23807179	cds	148	978	-	PJLKGK_07910		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A947KP82
OWC_0783	RM_Type_II	OWC_0783_k121_23807179	cds	1308	2180	+	PJLKGK_07920		Site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A132BSG7
OWC_0786	MazEF	OWC_0786_k121_2391782	cds	338	661	-	LOKKOB_01360		hypothetical protein	PFAM:PF02452.21
OWC_0786	MazEF	OWC_0786_k121_2391782	cds	655	909	-	LOKKOB_01365		SpoVT-AbrB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1R4H564
OWC_0793	SoFic	OWC_0793_k121_66217760	cds	19878	21014	+	BGKHNI_05050		Protein adenylyltransferase	SO:0001217, UniRef:UniRef50_B3PE67
OWC_0793	RM_Type_II	OWC_0793_k121_20980088	cds	58	771	-	BGKHNI_10495		DNA methylase	SO:0001217, UniRef:UniRef50_A0A5P8VRL6
OWC_0793	RM_Type_II	OWC_0793_k121_20980088	cds	775	2109	-	BGKHNI_10500		site-specific DNA-methyltransferase (cytosine-N(4)-specific)	SO:0001217, UniRef:UniRef50_A0A1G1E5G6
OWC_0796	SoFic	OWC_0796_k121_4527340	cds	10541	11677	-	PADABM_06615		Fic family protein	SO:0001217, UniRef:UniRef50_B3PE67, UniRef:UniRef90_A0A938P6M2
OWC_0796	Retron_VI	OWC_0796_k121_6593034	cds	3057	3998	-	PADABM_08950		hypothetical protein	PFAM:PF00078.31
OWC_0796	Retron_VI	OWC_0796_k121_6593034	cds	3988	4302	-	PADABM_08955		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F7XNH4
OWC_0796	RM_Type_II	OWC_0796_k121_10319411	cds	1571	2479	-	PADABM_11265		hypothetical protein	PFAM:PF01170.22, PFAM:PF08241.16
OWC_0796	RM_Type_II	OWC_0796_k121_10319411	cds	2484	2915	-	PADABM_11270		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A246E3E4
OWC_0796	RM_Type_I	OWC_0796_k121_22972837	cds	4776	7871	-	PADABM_14355		Type I restriction enzyme endonuclease subunit	SO:0001217, UniRef:UniRef50_B8GSF3
OWC_0796	RM_Type_I	OWC_0796_k121_22972837	cds	7868	9043	-	PADABM_14360		Type I restriction modification system subunit S	SO:0001217, UniRef:UniRef50_A0A3G9IN17
OWC_0796	RM_Type_I	OWC_0796_k121_22972837	cds	9034	11421	-	PADABM_14365		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A0Q3CH17
OWC_0799	RM_Type_II	OWC_0799_k121_1241208	cds	5079	5783	-	HDAOAI_00560		hypothetical protein	
OWC_0799	RM_Type_II	OWC_0799_k121_1241208	cds	5764	7074	-	HDAOAI_00565		Methyltransferase	SO:0001217, UniRef:UniRef50_B5YJE6
OWC_0799	CAS_Class1-Subtype-I-B	OWC_0799_k121_2795126	cds	3822	4478	+	HDAOAI_01255		CRISPR-associated endoribonuclease Cas6	SO:0001217, UniRef:UniRef50_A0A2V8RWW9
OWC_0799	CAS_Class1-Subtype-I-B	OWC_0799_k121_2795126	cds	4500	5123	+	HDAOAI_01260		CRISPR-associated protein Cas5	SO:0001217, UniRef:UniRef50_A0A0A2G326
OWC_0799	RosmerTA	OWC_0799_k121_4251624	cds	2371	3474	-	HDAOAI_01825		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_Q1JXW4
OWC_0799	RosmerTA	OWC_0799_k121_4251624	cds	3758	4132	-	HDAOAI_01835		hypothetical protein	
OWC_0799	CAS_Class1-Subtype-III-D	OWC_0799_k121_7802126	cds	268	1854	+	HDAOAI_03320		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2M9A319
OWC_0799	CAS_Class1-Subtype-III-D	OWC_0799_k121_7802126	cds	3850	5250	+	HDAOAI_03330		hypothetical protein	
OWC_0799	CAS_Class1-Subtype-III-D	OWC_0799_k121_7802126	cds	5228	7843	+	HDAOAI_03335		hypothetical protein	
OWC_0799	Hachiman	OWC_0799_k121_9465955	cds	238	3669	-	HDAOAI_03895		hypothetical protein	PFAM:PF00270.33
OWC_0799	Hachiman	OWC_0799_k121_9465955	cds	3662	4429	-	HDAOAI_03900		hypothetical protein	
OWC_0799	CAS_Class1-Subtype-I-C	OWC_0799_k121_10392588	cds	177	2528	+	HDAOAI_04325		CRISPR-associated helicase Cas3	SO:0001217, UniRef:UniRef50_A0A7X8L6M8
OWC_0799	CAS_Class1-Subtype-I-C	OWC_0799_k121_10392588	cds	2556	2993	+	HDAOAI_04330	cas5c	(pseudo) type I-C CRISPR-associated protein Cas5c	GO:0003674, GO:0005575, GO:0043571, KEGG:K19119, SO:0001217, UniRef:UniRef50_A0A7X6ZGG1, UniRef:UniRef90_A0A3D0M3R3
OWC_0799	RM_Type_II	OWC_0799_k121_15118268	cds	2127	3005	-	HDAOAI_06390		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A931VUX8
OWC_0799	RM_Type_II	OWC_0799_k121_15118268	cds	3002	4093	-	HDAOAI_06395		NERD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A191TP83
OWC_0799	RloC	OWC_0799_k121_16990305	cds	169	1719	+	HDAOAI_07225		hypothetical protein	PFAM:PF13166.10
OWC_0799	RM_Type_II	OWC_0799_k121_18074185	cds	684	1910	+	HDAOAI_07600		Cytosine-specific methyltransferase	SO:0001217, UniRef:UniRef50_A0A4Z0MPY3
OWC_0799	RM_Type_II	OWC_0799_k121_18074185	cds	1907	3397	+	HDAOAI_07605		Histidine kinase/DNA gyrase B/HSP90-like ATPase	SO:0001217, UniRef:UniRef50_A0A2T5YDU7
OWC_0799	Gabija	OWC_0799_k121_20086263	cds	2047	4305	+	HDAOAI_08390		ATP-dependent endonuclease	SO:0001217, UniRef:UniRef50_A0A2S1YKG1
OWC_0799	Gabija	OWC_0799_k121_20086263	cds	4298	6193	+	HDAOAI_08395		ATP-dependent helicase	SO:0001217, UniRef:UniRef50_A0A366A7C1
OWC_0799	Gao_Her_DUF	OWC_0799_k121_22415353	cds	2625	3830	+	HDAOAI_08955		CD-NTase associated protein 4-like DNA endonuclease domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2A2F4R0
OWC_0799	Gao_Her_DUF	OWC_0799_k121_22415353	cds	3817	5589	+	HDAOAI_08960	herA	Helicase HerA central domain-containing protein	SO:0001217, UniRef:UniRef50_C6W3A7
